Unnamed: 0,id,tweet_id,username,followers_count,user_verified,text,created_at,like_count,retweet_count,reply_count,location,lang,generation,ass_hashtags,keyword_exists,prep_text,created_at.1,year,month,day,week,time,hour,minute,vader_polarity,bert_polarity
58,10866,1425565112392368128,tamzee4lyf,448,False,"Dear Zambians, 12-08-2021 is the day to decide who will serve you for the next term. The power is in the ballot. One Zambia, One Nation. God bless 🇿🇲
#ZambiaDecides2021
 #ZambiaVotes",2021-08-11 23:09:43+02,0,0,0,"This Place, Everywhere, 300, North Houston Street, Downtown PID, Dallas, Dallas County, Texas, 75202, United States",en,1,#zambiadecides2021 #zambiavotes,True,dear zambian 12082021 day decide serve next term power ballot one zambia one nation god bless,2021-08-11,2021,8,11,32,23:09:43,23,9,Positive,Positive
59,10867,1425564633750966273,WhosTonix,2323,False,"🎯🎙️ PUBLIC SURVICE ANNOUNCEMENT
As you go to vote tomorrow Remember these colors 👇👇👇don't get confused  infact practice tonight 🤣😎#maskup #zambiavotes #ZambiaDecides2021
@tonytheegoon 
@DominicMboo_ 
@selfstyledking https://t.co/KUJA68c7Qa",2021-08-11 23:07:49+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#maskup #zambiavotes #zambiadecides2021,True,public survice announcement vote tomorrow remember color confused infact practice tonight,2021-08-11,2021,8,11,32,23:07:49,23,7,Positive,Neutral
60,10868,1425564424648204292,cyelke,887,False,"To our followers from 🇿🇲,

May you have a peaceful election. 

One 🇿🇲. One Nation

#ZambiaDecides2021",2021-08-11 23:06:59+02,4,2,0,"East Africa, 5893, Rue Sherbrooke Ouest, Côte-Saint-Antoine, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4A 1X6, Canada",en,1,#zambiadecides2021,True,follower may peaceful election one one nation,2021-08-11,2021,8,11,32,23:06:59,23,6,Neutral,Positive
61,10869,1425564382176628736,IAmKaputo,427,False,On a real though @joseph_kalimbwe which MNC pays tax anywhere in the world? As soon as you force them to pay tax they threaten to leave etc #ZambiaDecides2021 https://t.co/oO2Fc3oX1q,2021-08-11 23:06:49+02,1,0,0,"Kapatu Road, Mulobela, Lusaka, Lusaka District, Lusaka Province, Zambia",en,1,#zambiadecides2021,True,real though mnc pay tax anywhere world soon force pay tax threaten leave etc,2021-08-11,2021,8,11,32,23:06:49,23,6,Neutral,Negative
62,10870,1425563149793640450,ConOfficial044,390,False,"#ZambiaDecides2021 
August 12, 2021 is finally here. 
Voting starts @ 06:00hrs local time across the country. 
We're deciding our future.",2021-08-11 23:01:55+02,0,0,0,"Chipata, Chipata District, Eastern Province, Zambia",en,1,#zambiadecides2021,True,august 12 2021 finally voting start 0600hrs local time across country deciding future,2021-08-11,2021,8,11,32,23:01:55,23,1,Neutral,Neutral
63,10871,1425562908453376008,MrMajor_,1774,False,"#ZambiaDecides2021  I wish Zambians well mailo, for us it usually ends in tears 🤦🏽‍♂️",2021-08-11 23:00:57+02,0,0,0,South Africa,en,1,#zambiadecides2021,True,wish zambian well mailo u usually end tear,2021-08-11,2021,8,11,32,23:00:57,23,0,Neutral,Negative
64,10873,1425561603303411714,LuwiHernz,273,False,"I decide ,🥂🥂🥂🥂🥂🥂🥂🥂🥂💃💃💃💃#ZambiaDecides2021",2021-08-11 22:55:46+02,0,0,0,"Белгород, Урожайная улица, Ячнево, Восточный округ, Белгород, городской округ Белгород, Белгородская область, Центральный федеральный округ, 308010, Россия",en,1,#zambiadecides2021,True,decide,2021-08-11,2021,8,11,32,22:55:46,22,55,Neutral,Neutral
65,10874,1425561414631047177,Al_Makoti,4693,False,#ZambiaDecides2021 !! I am ready https://t.co/o41Rt48HX9,2021-08-11 22:55:01+02,5,0,0,,en,1,#zambiadecides2021,True,ready,2021-08-11,2021,8,11,32,22:55:01,22,55,Neutral,Positive
66,10875,1425560544879300608,Al_Makoti,4693,False,So we are waking up at 4:30 ne? #ZambiaDecides2021,2021-08-11 22:51:34+02,2,0,1,,en,1,#zambiadecides2021,True,waking 430 ne,2021-08-11,2021,8,11,32,22:51:34,22,51,Neutral,Neutral
67,10876,1425560501799559177,amdjwigz,7381,False,I'm going to the polling station by 10 AM gotta be done by 1 PM at least because I have a flight ✈️ back at 6 PM #ZambiaDecides2021,2021-08-11 22:51:23+02,1,0,0,,en,1,#zambiadecides2021,True,going polling station 10 got ta done 1 pm least flight back 6 pm,2021-08-11,2021,8,11,32,22:51:23,22,51,Neutral,Neutral
68,10877,1425560460401729540,ErasmusMweene,5645,False,Thanks for your keen interest in our elections.  We can see you. @EmbZambia #ZambiaDecides2021,2021-08-11 22:51:14+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,thanks keen interest election see,2021-08-11,2021,8,11,32,22:51:14,22,51,Positive,Positive
69,10944,1425534633190494208,zedchic,1193,False,Finally found my NRC 🙌🏾 #ZambiaDecides2021,2021-08-11 21:08:36+02,1,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,finally found nrc,2021-08-11,2021,8,11,32,21:08:36,21,8,Neutral,Positive
70,10878,1425560449026871296,mwabizo,3283,False,Anyone voting from St. Agness please nsungilako space 🤣🤣🤣 just let me know time. I'll bring snacks and water #ZambiaDecides2021,2021-08-11 22:51:11+02,2,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,anyone voting st agness please nsungilako space let know time bring snack water,2021-08-11,2021,8,11,32,22:51:11,22,51,Positive,Neutral
71,10879,1425560249604399106,iam_tahlz,3659,False,Goodnight fellow registered voters!! #ZambiaDecides2021 #YouthVote2021 https://t.co/pWHqueZsiD,2021-08-11 22:50:23+02,6,1,0,Zambia,en,1,#zambiadecides2021 #youthvote2021,True,goodnight fellow registered voter,2021-08-11,2021,8,11,32,22:50:23,22,50,Neutral,Positive
72,10880,1425558915388002307,ConOfficial044,390,False,"#ZambiaDecides2021 
Mubwezeni kumoba please. Our country needs a fresh start. Vote for change by marking X on Hakainde Hichilema the hand symbol.",2021-08-11 22:45:05+02,0,0,0,"Chipata, Chipata District, Eastern Province, Zambia",en,1,#zambiadecides2021,True,mubwezeni kumoba please country need fresh start vote change marking x hakainde hichilema hand symbol,2021-08-11,2021,8,11,32,22:45:05,22,45,Positive,Neutral
73,10881,1425558408569180160,BusterEmil,2542,False,"Voter card ✅
NRC ✅
Holy bible ✅ 

#ZambiaDecides2021 https://t.co/t42W2Pujow",2021-08-11 22:43:04+02,1,0,0,"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark",en,1,#zambiadecides2021,True,voter card nrc holy bible,2021-08-11,2021,8,11,32,22:43:04,22,43,Neutral,Neutral
74,10882,1425558308904132615,LynneStactia,135215,False,Bad Governance in the SADC region must fall! #ZambiaDecides2021,2021-08-11 22:42:41+02,33,8,3,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,bad governance sadc region must fall,2021-08-11,2021,8,11,32,22:42:41,22,42,Negative,Negative
75,10883,1425558288394031107,DSimbayi,3114,False,"Now you have all the power in your hands do the right thing please Zambian

DON’T FORGET TO BRING YOUR OWN MASK. #VOTE2021 #ZEDTWITTER #ZambiaDecides2021 #Africa",2021-08-11 22:42:36+02,0,0,0,,en,1,#vote2021 #zedtwitter #zambiadecides2021 #africa,True,power hand right thing please zambian forget bring mask,2021-08-11,2021,8,11,32,22:42:36,22,42,Neutral,Neutral
76,10884,1425558085289095168,Real_Kulture,4510,False,"presidential elections 2morrow ........#ZambiaDecides2021 #VoteWisely  God protect us.

NLNT AIRWAYS TO AMERICA 
          SYMPLY TACHA
           TITANS WE LIT
       #MTVRookieTacha
       #TheChallenge37  
        @Symply_Tacha",2021-08-11 22:41:47+02,16,26,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021 #votewisely #mtvrookietacha #thechallenge37 ,True,presidential election 2morrow god protect u nlnt airway america symply tacha titan lit,2021-08-11,2021,8,11,32,22:41:47,22,41,Positive,Neutral
77,10885,1425557980733448200,MalinawaMathias,903,False,"This should not discourage anyone. Tomorrow let's go and vote BIG. Let's do it for citizens who have lost their lives while in pursuing democratic freedoms. Let's do it for posterity. Let's do it for mother Zambia.
#VoteBig #ZambiaDecides2021 https://t.co/qtGVTbbThb",2021-08-11 22:41:22+02,6,1,0,,en,1,#votebig #zambiadecides2021,True,discourage anyone tomorrow let vote big let citizen lost life pursuing democratic freedom let posterity let mother zambia,2021-08-11,2021,8,11,32,22:41:22,22,41,Neutral,Positive
78,10887,1425556410515922945,sarahNkabwe,595,False,Heading to store for some ice cream.. don’t judge am just trying to deal with my anxiety the best way I know how. #ZambiaDecides2021 https://t.co/Wq6vtNcp4M,2021-08-11 22:35:08+02,14,1,1,"Seattle, King County, Washington, United States",en,1,#zambiadecides2021,True,heading store ice cream judge trying deal anxiety best way know,2021-08-11,2021,8,11,32,22:35:08,22,35,Positive,Neutral
79,10888,1425555666547232775,Happychabby,331,False,"The atmosphere is so tense right now, wonder what Monday will be like 🤞. #ZambiaDecides2021",2021-08-11 22:32:11+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,atmosphere tense right wonder monday like,2021-08-11,2021,8,11,32,22:32:11,22,32,Neutral,Neutral
80,10889,1425554812544880643,ChiqqaShanna,8971,False,"Goodnight my loves. We ride at dawn.
#ZambiaDecides2021 #ZambiaVotes2021",2021-08-11 22:28:47+02,11,1,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021 #zambiavotes2021,True,goodnight love ride dawn,2021-08-11,2021,8,11,32,22:28:47,22,28,Positive,Positive
81,10890,1425554635100655629,Ndake_nkj,1570,False,"It's not just voting it's the future of our land 
Covid test =R1000  check 
Flight ticket = R3450 × 2 check 
#ZambiaDecides2021",2021-08-11 22:28:05+02,0,0,0,"Standerton, Lekwa Local Municipality, Gert Sibande, Mpumalanga, 2430, South Africa",en,1,#zambiadecides2021,True,voting future land covid test r1000 check flight ticket r3450 x 2 check,2021-08-11,2021,8,11,32,22:28:05,22,28,Neutral,Neutral
82,10891,1425554211077513228,NellahRee11,4222,False,"ZAMBIA DECIDES!!

How do you think the outcome will be?
Is PF attaining the seat again or there is hope for UPND?

#ZambiaDecides2021
#ZambiaVotes",2021-08-11 22:26:24+02,1,0,0,"Bulawayo, Bulawayo Province, Zimbabwe",en,1,#zambiadecides2021 #zambiavotes,True,zambia decides think outcome pf attaining seat hope upnd,2021-08-11,2021,8,11,32,22:26:24,22,26,Positive,Neutral
83,10893,1425552959128100867,ThelastEvans,3449,False,"😂😂😂 Twitter algorithm always gets it 
#ZambiaDecides2021 https://t.co/bRR5lz4GdS",2021-08-11 22:21:25+02,2,0,0,,en,1,#zambiadecides2021,True,twitter algorithm always,2021-08-11,2021,8,11,32,22:21:25,22,21,Positive,Neutral
84,10894,1425552853591015429,AfricasMartha,11965,False,"Nobody.

Me running into the bathroom at 3:30 tomorrow.

#ZambiaDecides2021 #Zambia https://t.co/4hd6lCgi2g",2021-08-11 22:21:00+02,8,0,1,Zambia,en,1,#zambiadecides2021 #zambia,True,nobody running bathroom 330 tomorrow,2021-08-11,2021,8,11,32,22:21:00,22,21,Neutral,Neutral
85,10895,1425552688482242570,MalawiElects,24529,False,Who we will win #Zambia elections? #ZambiaVotes #ZambiaDecides2021 #ZambiaDecides,2021-08-11 22:20:21+02,4,1,0,Malawi,en,1,#zambia #zambiavotes #zambiadecides2021 #zambiadecides,True,win election,2021-08-11,2021,8,11,32,22:20:21,22,20,Positive,Neutral
86,10896,1425552481220808704,Cute_pixel,4489,False,Goodnight to all the registered voters #ZambiaDecides2021,2021-08-11 22:19:31+02,16,2,1,Zambia,en,1,#zambiadecides2021,True,goodnight registered voter,2021-08-11,2021,8,11,32,22:19:31,22,19,Neutral,Neutral
87,10897,1425552177561538561,IAmKaputo,427,False,You should definitely not for anyone that tries to divide us on tribal lines. Ignorance #ZambiaDecides2021,2021-08-11 22:18:19+02,0,0,0,"Kapatu Road, Mulobela, Lusaka, Lusaka District, Lusaka Province, Zambia",en,1,#zambiadecides2021,True,definitely anyone try divide u tribal line ignorance,2021-08-11,2021,8,11,32,22:18:19,22,18,Neutral,Negative
88,10898,1425551885520490506,earth2andrew_,3229,False,"Go out and vote tomorrow, let them hear us Roar!!!! #YouthVote2021 #EveryVoteCounts #IamActivated #ZambiaDecides2021 https://t.co/xapDJO9csm",2021-08-11 22:17:09+02,3,1,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #everyvotecounts #iamactivated #zambiadecides2021,True,vote tomorrow let hear u roar,2021-08-11,2021,8,11,32,22:17:09,22,17,Neutral,Positive
89,10900,1425551277749161986,El_Kungzie,4778,False,"I advised them on 2 occasions. I hope naba longa utuchola.
#ZambiaDecides2021 https://t.co/GBZ3mNg2fF",2021-08-11 22:14:44+02,1,0,0,"Venus, Johnson County, Texas, 76084, United States",en,1,#zambiadecides2021,True,advised 2 occasion hope naba longa utuchola,2021-08-11,2021,8,11,32,22:14:44,22,14,Neutral,Neutral
90,10901,1425550987868184582,chipashachangal,984,False,"Change is inevitable

#ZambiaDecides2021 https://t.co/jw7QHpxlPQ",2021-08-11 22:13:35+02,4,0,0,"Copperbelt Province, Zambia",en,1,#zambiadecides2021,True,change inevitable,2021-08-11,2021,8,11,32,22:13:35,22,13,Neutral,Neutral
91,10902,1425550856955568131,Bwalyahimself,23,False,"Zambian Youths, your future is in your hands. 
#VoteWisely
#ZambiaDecides
#ZambiaDecides2021
#YouthVote2021
https://t.co/AgPGjOqL3h",2021-08-11 22:13:04+02,1,0,0,"Earth, Lamb County, Texas, United States",en,1,#votewisely #zambiadecides #zambiadecides2021 #youthvote2021,True,zambian youth future hand,2021-08-11,2021,8,11,32,22:13:04,22,13,Neutral,Neutral
92,10903,1425550817969463301,GraceChitondo,2475,False,@selfstyledking Big day indeed. #ZambiaDecides2021,2021-08-11 22:12:55+02,2,1,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,big day indeed,2021-08-11,2021,8,11,32,22:12:55,22,12,Neutral,Positive
93,10904,1425550586288787458,browb22,7231,False,"#nebaspeaks!
#ZambiaDecides2021 
Either way you vote. If you do not vote, you only allow those you do not want to rule the country. You vote, you remove those you do not want to rule the country. Love your country! Vote! https://t.co/ue4EjEo5tc",2021-08-11 22:11:59+02,2,1,1,,en,1,#nebaspeaks #zambiadecides2021,True,either way vote vote allow rule country vote remove rule country love country vote,2021-08-11,2021,8,11,32,22:11:59,22,11,Positive,Neutral
94,10905,1425550367853584387,BabaTapiwah,1643,False,"Very strong presentation from @joseph_kalimbwe #ZambiaDecides2021 #VOTEUNPD #VOTEHIKAINDE. Zimbabwe 🇿🇼 stands with Zambia 🇿🇲 🖐🏽✊🏽
https://t.co/zJQqKuKz6O",2021-08-11 22:11:07+02,1,0,1,,en,1,#zambiadecides2021 #voteunpd #votehikainde,True,strong presentation zimbabwe stand zambia,2021-08-11,2021,8,11,32,22:11:07,22,11,Positive,Positive
95,10907,1425550055457579014,LynneStactia,135215,False,SADC Leadership must fall ! They go about sanitising electoral FRAUD! #ZambiaDecides2021,2021-08-11 22:09:53+02,93,19,9,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,sadc leadership must fall sanitising electoral fraud,2021-08-11,2021,8,11,32,22:09:53,22,9,Negative,Negative
96,10908,1425550010679132163,samkebusiness,43811,False,"I agree with  what Joseph said on what opposition parties shld do. 

https://t.co/OrPlFLzwgT

#ZambiaDecides2021",2021-08-11 22:09:42+02,3,2,0,"Bulawayo, Bulawayo Province, Zimbabwe",en,1,#zambiadecides2021,True,agree joseph said opposition party shld,2021-08-11,2021,8,11,32,22:09:42,22,9,Positive,Positive
97,10909,1425549930865758217,AnnaKatuMate,210,False,A few hours to #ZambiaDecides2021 the atmosphere in the country is electric!!!,2021-08-11 22:09:23+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,hour atmosphere country electric,2021-08-11,2021,8,11,32,22:09:23,22,9,Neutral,Positive
98,10910,1425549464165625871,itsesiya,1789,False,Note to self: Breathe. #ZambiaDecides2021,2021-08-11 22:07:32+02,3,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides2021,True,note self breathe,2021-08-11,2021,8,11,32,22:07:32,22,7,Neutral,Neutral
99,10911,1425549331411750915,LynneStactia,135215,False,Opposition parties of the SADC must unite to fight DICTATORSHIP…… powerful speaker 👏🏽👏🏽👏🏽👏🏽at the Spaces with @daddyhope #ZambiaDecides2021 https://t.co/LqD6CYdiwP,2021-08-11 22:07:00+02,72,14,10,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides2021,True,opposition party sadc must unite fight dictatorship powerful speaker space,2021-08-11,2021,8,11,32,22:07:00,22,7,Neutral,Positive
